"","docname","Segment","WPS","WC","Sixltr","Dic","x1_function","x2_pronoun","x3_ppron","x4_i","x5_we","x6_you","x7_shehe","x8_they","x9_ipron","x10_article","x11_prep","x12_auxverb","x13_adverb","x14_conj","x15_negate","x20_verb","x21_adj","x22_compare","x23_interrog","x24_number","x25_quant","x30_affect","x31_posemo","x32_negemo","x33_anx","x34_anger","x35_sad","x40_social","x41_family","x42_friend","x43_female","x44_male","x50_cogproc","x51_insight","x52_cause","x53_discrep","x54_tentat","x55_certain","x56_differ","x60_percept","x61_see","x62_hear","x63_feel","x70_bio","x71_body","x72_health","x73_sexual","x74_ingest","x80_drives","x81_affiliation","x82_achieve","x83_power","x84_reward","x85_risk","x90_focuspast","x91_focuspresent","x92_focusfuture","x100_relativ","x101_motion","x102_space","x103_time","x110_work","x111_leisure","x112_home","x113_money","x114_relig","x115_death","x120_informal","x121_swear","x122_netspeak","x123_assent","x124_nonflu","x125_filler","AllPunc","Period","Comma","Colon","SemiC","QMark","Exclam","Dash","Quote","Apostro","Parenth","OtherP"
"416","R_31uOh0kxb6oHflo",416,19.5,117,6.84,319.66,59.83,17.95,11.11,5.98,0.85,0,4.27,0,6.84,3.42,10.26,17.09,5.98,5.98,0.85,26.5,6.84,3.42,0.85,2.56,2.56,4.27,3.42,0.85,0,0,0.85,5.98,0,0.85,4.27,0,10.26,2.56,2.56,1.71,2.56,0,2.56,0.85,0.85,0,0,0.85,0,0.85,0,0,5.13,1.71,1.71,1.71,1.71,0,5.13,15.38,3.42,20.51,3.42,9.4,10.26,0,0,0.85,0,0,0,0,0,0,0,0,0,5.13,5.13,0,0,0,0,0,0,0,0,0,5.13
"417","R_2y8U8et0Q3ARXul",417,17.1428571428571,120,11.67,295.83,53.33,22.5,20,9.17,1.67,0,7.5,1.67,2.5,3.33,10.83,10,2.5,6.67,0,15.83,4.17,1.67,1.67,3.33,2.5,2.5,2.5,0,0,0,0,16.67,1.67,0.83,7.5,1.67,4.17,0,1.67,0,0.83,0.83,0.83,1.67,1.67,0,0,0.83,0,0,0,0.83,6.67,5,0,1.67,0,0,13.33,0.83,0.83,17.5,2.5,8.33,6.67,0,0.83,4.17,0,0,0,0,0,0,0,0,0,10.83,5.83,3.33,0,0.83,0,0,0.83,0,0,0,10
"418","R_1KvChZhKzH5ThaE",418,17.4285714285714,122,9.84,317.21,50,15.57,11.48,1.64,7.38,1.64,0.82,0,4.1,2.46,14.75,4.92,7.38,9.84,0.82,13.11,7.38,6.56,0.82,0.82,1.64,1.64,0.82,0.82,0,0,0.82,9.84,0,0,0,0.82,11.48,2.46,0,0.82,3.28,2.46,2.46,2.46,1.64,0,0.82,2.46,2.46,0,0,0,15.57,7.38,4.92,3.28,1.64,1.64,0.82,13.93,3.28,22.95,4.92,4.92,13.93,4.1,0,3.28,0,0,0,0,0,0,0,0,0,7.38,5.74,0.82,0.82,0,0,0,0,0,0,0,7.38
"419","R_zZ6GQTSkgvdm5d7",419,19.8333333333333,119,7.56,279.83,52.94,12.61,11.76,7.56,3.36,0,0.84,0,0.84,5.88,15.13,10.08,1.68,8.4,0,24.37,3.36,0,0,0.84,1.68,1.68,0.84,0.84,0.84,0,0,5.88,0,0,0,0.84,9.24,1.68,2.52,1.68,1.68,0,1.68,1.68,0.84,0,0.84,2.52,0.84,0,0,1.68,7.56,3.36,1.68,1.68,0.84,0,0,10.92,10.92,18.49,2.52,7.56,8.4,0.84,2.52,0,3.36,0,0,0,0,0,0,0,0,7.56,5.04,2.52,0,0,0,0,0,0,0,0,7.56
"420","R_PzfsclGWJM5x4g9",420,19.3333333333333,116,7.76,350,60.34,18.1,15.52,6.03,1.72,0,7.76,0,2.59,3.45,17.24,12.93,6.03,8.62,0,23.28,5.17,1.72,0.86,0,2.59,6.9,6.9,0,0,0,0,12.93,0.86,1.72,8.62,0,14.66,0,0.86,5.17,4.31,1.72,3.45,3.45,2.59,0,0.86,3.45,0.86,0,0,1.72,6.9,4.31,1.72,0.86,0,0,2.59,14.66,1.72,17.24,6.9,10.34,2.59,0.86,0.86,2.59,0.86,0,0,0,0,0,0,0,0,6.9,5.17,0,0,0,0,0,0,1.72,1.72,0,6.9
"421","R_33sAIyvroRSFpEU",421,17.5,105,12.38,314.29,54.29,15.24,12.38,2.86,0.95,0,8.57,0,2.86,4.76,13.33,10.48,3.81,8.57,0.95,24.76,5.71,2.86,0,0,1.9,2.86,2.86,0,0,0,0,14.29,0,2.86,8.57,0,6.67,0.95,0.95,0.95,2.86,0,1.9,1.9,0,1.9,0,1.9,0,0.95,0,0.95,5.71,3.81,0,0.95,0.95,0,2.86,18.1,3.81,21.9,4.76,6.67,10.48,0.95,0.95,2.86,1.9,0,0,0,0,0,0,0,0,7.62,5.71,0.95,0,0,0,0,0,0.95,0.95,0,7.62
"422","R_YWTu1fH2lBszd4d",422,11.5555555555556,104,15.38,300,48.08,22.12,16.35,10.58,1.92,0,3.85,0,5.77,0,14.42,8.65,1.92,3.85,0,19.23,3.85,1.92,0,0,0.96,0.96,0.96,0,0,0,0,16.35,3.85,0,6.73,0,5.77,0.96,1.92,0.96,0,0,1.92,0.96,0.96,0,0,1.92,0.96,0.96,0,0,13.46,11.54,2.88,2.88,0,0,1.92,11.54,5.77,14.42,6.73,3.85,3.85,2.88,1.92,1.92,4.81,0,0,0,0,0,0,0,0,10.58,8.65,0,0,0,0,0,0,1.92,1.92,0,10.58
"423","R_pxFwdiVgMilTDDr",423,23.2,116,8.62,258.62,48.28,9.48,8.62,3.45,0,0,5.17,0,0.86,8.62,15.52,5.17,2.59,5.17,1.72,13.79,4.31,1.72,0,2.59,1.72,0,0,0,0,0,0,9.48,0,1.72,0,5.17,12.93,0,1.72,2.59,5.17,0.86,3.45,0,0,0,0,0.86,0,0.86,0,0,6.9,1.72,1.72,0,1.72,1.72,0,8.62,3.45,22.41,6.03,6.9,11.21,0,0,2.59,0,0,0,0,0,0,0,0,0,10.34,3.45,6.03,0,0,0,0,0,0.86,0.86,0,10.34
"424","R_1gShsweqo56ahJ4",424,11.4,114,12.28,261.4,47.37,14.91,10.53,8.77,0.88,0,0.88,0,4.39,0,14.91,9.65,2.63,5.26,0.88,21.05,4.39,0,0,0,2.63,7.02,6.14,0.88,0,0,0,3.51,0,1.75,0,0.88,10.53,2.63,2.63,1.75,0.88,0,2.63,0.88,0.88,0,0,0,0,0,0,0,10.53,2.63,4.39,1.75,0.88,0.88,0,13.16,5.26,13.16,4.39,1.75,7.02,0.88,0.88,0,1.75,0,0,0,0,0,0,0,0,10.53,8.77,1.75,0,0,0,0,0,0,0,0,10.53
"425","R_3IQpafoD8hQQIN0",425,36,108,14.81,285.19,50,14.81,12.96,0,0,0,12.96,0,1.85,9.26,11.11,9.26,2.78,5.56,0,15.74,6.48,1.85,0.93,0,0,11.11,9.26,1.85,0,0,0,15.74,2.78,0,0,12.96,5.56,1.85,0,0,0,0.93,2.78,0,0,0,0,1.85,0.93,0,0.93,0,4.63,2.78,0,0,1.85,0,2.78,11.11,1.85,13.89,4.63,8.33,1.85,0.93,4.63,0,0,0,0,0.93,0.93,0,0,0,0,12.04,1.85,7.41,0,0,0,0.93,0,1.85,1.85,0,12.04
"426","R_2qmUV97SxenuzJk",426,13.2222222222222,119,9.24,240.34,45.38,10.92,7.56,0,0,0,7.56,0,3.36,9.24,16.81,5.04,2.52,3.36,0,8.4,6.72,1.68,0.84,0.84,0.84,5.04,5.04,0,0,0,0,8.4,0,0,7.56,0,0.84,0,0,0,0,0,0.84,2.52,2.52,0,0,0.84,0,0,0,0.84,5.04,0,0,3.36,1.68,0,0.84,7.56,1.68,24.37,9.24,13.45,2.52,0,3.36,0.84,0.84,0,0,0,0,0,0,0,0,15.13,7.56,7.56,0,0,0,0,0,0,0,0,15.13
"427","R_2aPi2tAf1a69EwX",427,18.5,111,8.11,321.62,58.56,14.41,9.91,4.5,1.8,0,3.6,0,4.5,5.41,8.11,17.12,6.31,10.81,1.8,22.52,4.5,2.7,0,0,6.31,8.11,5.41,2.7,0,0,1.8,9.01,0.9,0.9,0,3.6,18.02,0,0,10.81,0.9,3.6,4.5,1.8,1.8,0,0,0,0,0,0,0,9.01,6.31,0.9,1.8,1.8,0,3.6,10.81,1.8,13.51,0.9,4.5,8.11,0,0,0.9,0.9,0,0,0,0,0,0,0,0,8.11,4.5,1.8,0,0,0,0.9,0,0.9,0.9,0,8.11
"428","R_1DSiRzJkCBhpDz6",428,16.1428571428571,113,7.96,292.92,55.75,15.93,11.5,5.31,3.54,0,0,2.65,4.42,3.54,18.58,10.62,5.31,6.19,0,15.04,2.65,1.77,1.77,0,0,4.42,4.42,0,0,0,0,11.5,0,2.65,0,0,4.42,0,2.65,0.88,0,0,0.88,0.88,0,0,0,5.31,0,0,0,4.42,12.39,7.96,0.88,4.42,0,0,0,10.62,5.31,18.58,2.65,9.73,5.31,0.88,2.65,2.65,0,0,0,0.88,0,0,0,0.88,0,9.73,6.19,3.54,0,0,0,0,0,0,0,0,9.73
"429","R_2XbVuPUTEcGRwe5",429,17.8333333333333,107,16.82,313.08,55.14,21.5,17.76,14.02,0.93,0,2.8,0,3.74,2.8,14.02,7.48,1.87,6.54,1.87,19.63,0.93,0,1.87,2.8,0.93,4.67,4.67,0,0,0,0,13.08,2.8,0,4.67,0.93,8.41,0.93,0,2.8,3.74,0,3.74,3.74,3.74,0,0,0.93,0,0.93,0,0,9.35,3.74,1.87,3.74,0.93,0,0,15.89,5.61,15.89,1.87,5.61,8.41,0,1.87,0.93,0.93,0,0,0,0,0,0,0,0,8.41,5.61,2.8,0,0,0,0,0,0,0,0,8.41
"430","R_w5lH0BM63cwaBRD",430,17.8333333333333,107,11.21,312.15,52.34,15.89,13.08,1.87,1.87,0,0,9.35,2.8,7.48,14.95,6.54,6.54,3.74,0.93,12.15,9.35,6.54,0.93,0.93,2.8,2.8,2.8,0,0,0,0,12.15,0,0,0,0,11.21,2.8,1.87,0,2.8,0.93,3.74,8.41,1.87,0,6.54,6.54,4.67,0,0,0,5.61,3.74,0,1.87,0,0,10.28,2.8,0,23.36,1.87,11.21,11.21,0,0,0.93,0,0,0,0,0,0,0,0,0,10.28,5.61,2.8,0,0,0,0,1.87,0,0,0,8.41
"431","R_2AHciwvxF6n8XlX",431,19.8333333333333,119,11.76,289.92,52.94,18.49,16.81,6.72,4.2,0,5.04,0.84,1.68,5.04,19.33,3.36,2.52,5.88,0,14.29,2.52,1.68,0.84,0,0.84,4.2,1.68,2.52,0.84,2.52,0,14.29,2.52,0,5.04,2.52,5.04,0.84,0.84,0,0.84,1.68,0.84,0,0,0,0,0,0,0,0,0,12.61,5.88,0,5.88,0,1.68,7.56,4.2,0.84,19.33,6.72,7.56,5.04,2.52,0,0.84,0,0,0,0,0,0,0,0,0,10.08,5.04,5.04,0,0,0,0,0,0,0,0,10.08
"432","R_2TnhWz9gwfIwkeI",432,27.5,110,15.45,288.18,53.64,16.36,10,0,7.27,0,0.91,1.82,6.36,8.18,13.64,10.91,3.64,2.73,1.82,17.27,5.45,5.45,1.82,0.91,3.64,2.73,1.82,0.91,0.91,0,0,14.55,0.91,0.91,0.91,0.91,10,1.82,0.91,0,2.73,1.82,2.73,0,0,0,0,0.91,0,0,0,0.91,14.55,10.91,2.73,0.91,1.82,0.91,1.82,10,4.55,10.91,2.73,2.73,5.45,0,0,0,0,0,0,0,0,0,0,0,0,10,3.64,3.64,0,0,0,0,1.82,0.91,0.91,0,8.18
"433","R_b6ZnAGW6efCs3uh",433,20.6,103,17.48,308.74,53.4,17.48,3.88,0,0.97,2.91,0,0,13.59,2.91,11.65,10.68,4.85,5.83,1.94,18.45,5.83,2.91,1.94,0,2.91,11.65,7.77,3.88,0,0,0.97,8.74,0.97,0,0,0,16.5,0,3.88,0.97,3.88,5.83,2.91,0,0,0,0,1.94,0,0.97,0,0,9.71,2.91,1.94,0,2.91,2.91,0,21.36,0.97,14.56,3.88,3.88,7.77,0,0.97,0.97,0.97,0,0,0,0,0,0,0,0,6.8,4.85,1.94,0,0,0,0,0,0,0,0,6.8
"434","R_2tEXHKTcRtTNzSj",434,12.8888888888889,116,6.9,322.41,62.07,19.83,18.1,11.21,2.59,0,4.31,0,1.72,4.31,12.07,13.79,8.62,4.31,0.86,21.55,4.31,4.31,0.86,1.72,0,2.59,2.59,0,0,0,0,9.48,0,1.72,4.31,0,8.62,0,2.59,2.59,0.86,0,4.31,2.59,2.59,0,0,2.59,0.86,0,1.72,0,7.76,4.31,2.59,0,0.86,0,0,15.52,7.76,12.93,2.59,5.17,6.9,6.03,0,3.45,0,0,0,0,0,0,0,0,0,7.76,7.76,0,0,0,0,0,0,0,0,0,7.76
"435","R_1OUcszPUwvJWBbv",435,10.5,105,11.43,286.67,45.71,14.29,13.33,2.86,0,0,9.52,0.95,0.95,6.67,14.29,1.9,3.81,6.67,0.95,17.14,3.81,3.81,0,0,0,0,0,0,0,0,0,18.1,6.67,0,16.19,0,9.52,0,1.9,3.81,0,0,3.81,1.9,1.9,0,0,4.76,0.95,0,0,3.81,2.86,0,1.9,0,0.95,0,0,18.1,1.9,16.19,9.52,2.86,4.76,0.95,0.95,0.95,3.81,0,0,0.95,0,0,0,0,0,11.43,9.52,0,0,0,0,0,0,1.9,1.9,0,11.43
"436","R_2w6LJjgH8rtjxUO",436,14.125,113,11.5,253.1,51.33,13.27,10.62,0.88,0,0,3.54,6.19,2.65,8.85,9.73,5.31,7.08,7.08,0.88,15.04,1.77,1.77,0,1.77,1.77,4.42,3.54,0.88,0,0.88,0,13.27,0,1.77,3.54,0.88,4.42,0.88,0,0,0,0.88,2.65,0,0,0,0,3.54,0,0.88,0,2.65,5.31,0.88,0,0.88,3.54,0,0,12.39,0.88,12.39,5.31,3.54,3.54,1.77,2.65,0.88,1.77,0.88,1.77,0,0,0,0,0,0,8.85,7.08,1.77,0,0,0,0,0,0,0,0,8.85
"437","R_2D5enMrJjn8gryz",437,8.78571428571429,123,11.38,255.28,42.28,18.7,13.82,2.44,0.81,0.81,9.76,0,4.88,4.07,10.57,4.88,4.07,0.81,0.81,13.01,2.44,0.81,3.25,0,0,4.88,0.81,4.07,1.63,0,1.63,17.89,1.63,0,10.57,0.81,6.5,1.63,0.81,0.81,2.44,0,0.81,3.25,0.81,2.44,0,0.81,0.81,0,0,0,5.69,2.44,0.81,0.81,0,1.63,8.94,4.88,0,10.57,0.81,6.5,3.25,0.81,1.63,0,0,0,0,1.63,0,0,0,1.63,0,26.83,7.32,4.88,0,0,4.07,0,1.63,8.94,2.44,0,25.2
"438","R_2c7A69fq82cOMOt",438,15.5714285714286,109,13.76,285.32,50.46,9.17,8.26,1.83,0,0,6.42,0,0.92,8.26,12.84,9.17,3.67,8.26,1.83,19.27,8.26,4.59,0.92,0,2.75,5.5,3.67,1.83,0,0,0.92,10.09,0,0.92,0,6.42,5.5,0,0,2.75,0,0.92,1.83,0.92,0,0.92,0,5.5,0.92,4.59,0,0,8.26,1.83,1.83,5.5,1.83,0,3.67,11.93,0.92,18.35,4.59,5.5,9.17,0,0.92,0,0,0.92,0,0,0,0,0,0,0,7.34,6.42,0.92,0,0,0,0,0,0,0,0,7.34
"439","R_VO7Sq98Ey2pjb4B",439,14.125,113,13.27,302.65,60.18,19.47,7.96,0.88,2.65,0,3.54,0.88,11.5,5.31,14.16,15.04,2.65,4.42,0,24.78,1.77,0,1.77,0,2.65,2.65,2.65,0,0,0,0,14.16,0,0,3.54,0,10.62,0.88,1.77,4.42,2.65,2.65,0.88,0,0,0,0,0,0,0,0,0,10.62,3.54,0.88,3.54,3.54,0,1.77,17.7,7.96,11.5,3.54,3.54,4.42,0,0.88,0,1.77,0.88,0,0,0,0,0,0,0,7.08,6.19,0.88,0,0,0,0,0,0,0,0,7.08
"440","R_3qkxcDCREl76003",440,13.4444444444444,121,9.09,281.82,58.68,14.88,11.57,8.26,0.83,0,0,2.48,3.31,8.26,14.05,14.88,3.31,4.13,0,23.97,1.65,0.83,0,0,4.13,6.61,6.61,0,0,0,0,11.57,0.83,0,0.83,0,7.44,1.65,0,1.65,4.13,0.83,0.83,0.83,0.83,0,0,1.65,0,0,0,1.65,4.13,3.31,0.83,0,0.83,0,0.83,12.4,8.26,9.09,5.79,0.83,2.48,2.48,4.96,0,0.83,0,0,0.83,0,0,0,0.83,0,7.44,7.44,0,0,0,0,0,0,0,0,0,7.44
"441","R_1hGxXG2DuXmUKcG",441,18.8333333333333,113,7.96,271.68,52.21,10.62,6.19,0,0,0,6.19,0,4.42,6.19,15.04,8.85,4.42,9.73,0,20.35,5.31,2.65,0,0,0,2.65,1.77,0.88,0,0,0.88,7.08,0,0,6.19,0,7.08,0.88,2.65,2.65,1.77,0,2.65,3.54,1.77,0,1.77,2.65,0.88,0.88,0,0.88,5.31,0.88,1.77,1.77,0.88,0,0.88,18.58,2.65,15.93,4.42,5.31,6.19,0,4.42,0,0.88,0,0,0,0,0,0,0,0,6.19,4.42,1.77,0,0,0,0,0,0,0,0,6.19
"442","R_z2SFea3zSFyzldv",442,20.6,103,13.59,320.39,55.34,18.45,14.56,8.74,0.97,0,4.85,0,3.88,4.85,8.74,10.68,9.71,6.8,0,19.42,7.77,3.88,0,0.97,0,2.91,2.91,0,0,0,0,13.59,0.97,0,5.83,0,17.48,1.94,1.94,5.83,4.85,1.94,0.97,0.97,0.97,0,0,0.97,0,0,0,0.97,7.77,5.83,0,3.88,0.97,0,0,10.68,1.94,20.39,4.85,5.83,9.71,0,2.91,0,0.97,0,0,0,0,0,0,0,0,6.8,4.85,0.97,0,0,0,0,0,0.97,0.97,0,6.8
"443","R_D0pTaZO2N4wgj3X",443,18.6666666666667,112,14.29,301.79,56.25,16.07,12.5,0,0,0,12.5,0,3.57,1.79,15.18,10.71,7.14,5.36,0.89,16.96,2.68,0.89,0,1.79,1.79,2.68,2.68,0,0,0,0,16.07,1.79,0.89,0,13.39,7.14,1.79,0,1.79,0,3.57,0,1.79,0.89,0,0.89,0.89,0,0.89,0,0,7.14,2.68,2.68,0,1.79,0,2.68,12.5,0.89,16.96,2.68,6.25,9.82,0.89,2.68,5.36,3.57,0,0,0,0,0,0,0,0,6.25,5.36,0.89,0,0,0,0,0,0,0,0,6.25
"444","R_2tG6eRl0gYfZrpg",444,12.75,102,15.69,280.39,48.04,12.75,10.78,0.98,0,0,9.8,0,1.96,7.84,10.78,10.78,5.88,5.88,0,15.69,9.8,2.94,0,0.98,2.94,0.98,0.98,0,0,0,0,12.75,0.98,0,10.78,0,7.84,0.98,0.98,0,1.96,1.96,1.96,2.94,1.96,0,0.98,0.98,0,0.98,0,0,5.88,0.98,2.94,0.98,1.96,0,2.94,12.75,1.96,14.71,3.92,2.94,7.84,11.76,0,0,0.98,0,0,0,0,0,0,0,0,10.78,7.84,0,0,0,0,0,0,2.94,2.94,0,10.78
"445","R_1oe8QdN4OrDooi2",445,19,114,10.53,300.88,54.39,17.54,17.54,9.65,0,0,3.51,4.39,0,2.63,15.79,11.4,3.51,4.39,0.88,24.56,6.14,5.26,0,0,1.75,2.63,0,2.63,0.88,0,1.75,12.28,3.51,0,3.51,3.51,6.14,1.75,1.75,1.75,0.88,0,0,1.75,1.75,0,0,1.75,0,1.75,0,0,4.39,2.63,0.88,0.88,0,0,3.51,12.28,3.51,17.54,5.26,5.26,7.89,0.88,0,1.75,0.88,0,0,0,0,0,0,0,0,8.77,4.39,3.51,0,0,0,0,0,0.88,0.88,0,8.77
"446","R_ZBHfFfJEAMSYM9j",446,22,110,10,290,57.27,15.45,10.91,9.09,0,0,1.82,0,4.55,7.27,11.82,11.82,3.64,10,2.73,15.45,2.73,0.91,0,0,1.82,0,0,0,0,0,0,10,2.73,2.73,0,5.45,10.91,0.91,0.91,3.64,2.73,0.91,5.45,1.82,1.82,0,0.91,1.82,0,1.82,0,0,7.27,3.64,1.82,1.82,0.91,0,1.82,11.82,2.73,15.45,4.55,8.18,2.73,0.91,1.82,0,0,0,2.73,0,0,0,0,0,0,8.18,4.55,1.82,0,0,0,0,0,1.82,1.82,0,8.18
"447","R_1LI51l0UU4MHLPL",447,21.2,106,16.04,326.42,53.77,24.53,22.64,13.21,0.94,0,8.49,0,1.89,1.89,12.26,4.72,3.77,8.49,0,18.87,2.83,1.89,0,0.94,0,2.83,1.89,0,0,0,0,20.75,2.83,2.83,0,9.43,8.49,0.94,0,4.72,2.83,0.94,2.83,0,0,0,0,0.94,0,0,0,0.94,10.38,7.55,0,0.94,1.89,0,11.32,2.83,0,19.81,2.83,5.66,11.32,0.94,0,3.77,0.94,0,0,0.94,0,0,0.94,0,0,8.49,4.72,1.89,0,0,0,0,0,1.89,1.89,0,8.49
"448","R_2CmoTlvoDeLz1Yh",448,18.6666666666667,112,14.29,315.18,54.46,15.18,11.61,5.36,0.89,0.89,3.57,0.89,3.57,5.36,10.71,14.29,8.93,6.25,0,20.54,5.36,0,1.79,0.89,1.79,7.14,5.36,1.79,1.79,0,0,12.5,0.89,0,4.46,0,7.14,1.79,0.89,0,3.57,0,0.89,1.79,0.89,0,0.89,0.89,0,0,0,0,10.71,6.25,0.89,1.79,2.68,0,1.79,9.82,7.14,19.64,4.46,8.04,8.93,1.79,0,5.36,0.89,0,0,0,0,0,0,0,0,9.82,5.36,2.68,0,0,0,0,0,1.79,1.79,0,9.82
"449","R_SJLRXilqZxvkdbP",449,13.5555555555556,122,9.02,331.15,56.56,13.93,11.48,3.28,4.1,0,4.1,0,2.46,4.92,13.93,16.39,3.28,7.38,0,25.41,4.92,0.82,0.82,0,3.28,4.92,4.1,0.82,0,0,0,13.11,0,1.64,4.1,0,7.38,0,0,2.46,3.28,0.82,1.64,1.64,0.82,0,0.82,2.46,0,0,0,2.46,11.48,7.38,0.82,1.64,1.64,0,0,18.03,5.74,22.95,8.2,9.02,6.56,1.64,4.92,0.82,0.82,0,0,0,0,0,0,0,0,9.84,7.38,2.46,0,0,0,0,0,0,0,0,9.84
"450","R_2Pu2aMrmXtqVTMi",450,12.375,99,19.19,273.74,45.45,10.1,6.06,2.02,2.02,0,1.01,1.01,4.04,7.07,11.11,13.13,1.01,4.04,0,20.2,3.03,1.01,0,1.01,3.03,2.02,2.02,0,0,0,0,14.14,4.04,2.02,0,4.04,4.04,0,0,1.01,3.03,0,1.01,3.03,1.01,2.02,0,0,0,0,0,0,10.1,7.07,2.02,1.01,1.01,0,2.02,10.1,7.07,17.17,7.07,7.07,4.04,12.12,3.03,3.03,0,0,0,0,0,0,0,0,0,14.14,8.08,3.03,0,0,0,0,0,3.03,3.03,0,14.14
"451","R_2uTFDlcVTUUCcDG",451,8.5,119,8.4,218.49,40.34,8.4,6.72,0.84,0,0,5.88,0,1.68,15.13,11.76,0.84,0.84,3.36,0,12.61,1.68,0.84,1.68,0,0,0,0,0,0,0,0,10.92,0,0.84,5.88,0,0,0,0,0,0,0,0,0.84,0,0.84,0,5.04,0,0,0,5.04,6.72,1.68,0,1.68,3.36,0,0,10.92,0,23.53,10.08,10.08,4.2,0,1.68,1.68,0,0.84,0,0,0,0,0,0,0,15.97,11.76,2.52,0,0,0,0,0,1.68,1.68,0,15.97
"452","R_2rNEWeLVsRZi3qe",452,21.2,106,17.92,263.21,54.72,6.6,3.77,0.94,0,0,2.83,0,2.83,14.15,18.87,11.32,1.89,3.77,0,12.26,1.89,4.72,0.94,0.94,1.89,4.72,4.72,0,0,0,0,16.98,3.77,1.89,2.83,0,3.77,0,0.94,2.83,0,0,0,0,0,0,0,0,0,0,0,0,15.09,11.32,2.83,1.89,0,0,0,8.49,2.83,10.38,0,5.66,4.72,0.94,8.49,3.77,0,0,0,0,0,0,0,0,0,7.55,4.72,2.83,0,0,0,0,0,0,0,0,7.55
"453","R_2BmVfkdAGSEHzzR",453,15.5714285714286,109,18.35,272.48,49.54,11.93,6.42,2.75,3.67,0,0,0,5.5,6.42,11.93,11.93,7.34,4.59,0.92,19.27,5.5,0,0,0.92,2.75,5.5,4.59,0.92,0,0,0,11.93,1.83,0,0,0.92,8.26,0.92,0,0,0.92,3.67,2.75,1.83,0.92,0,0.92,0,0,0,0,0,11.93,8.26,2.75,1.83,0.92,0,5.5,11.01,0.92,12.84,0.92,5.5,8.26,1.83,1.83,0,0,0.92,0,0,0,0,0,0,0,20.18,4.59,4.59,0,0,0,1.83,2.75,6.42,6.42,0,17.43
"454","R_2uJUIlIlKJIDt3l",454,22,110,16.36,269.09,52.73,11.82,9.09,1.82,4.55,0,1.82,0.91,2.73,7.27,17.27,10,5.45,2.73,0.91,15.45,1.82,1.82,0.91,0.91,1.82,1.82,0,1.82,0.91,0,0,9.09,1.82,0,2.73,0.91,10,0.91,1.82,1.82,1.82,2.73,0.91,0.91,0,0,0,0,0,0,0,0,7.27,5.45,0,0.91,0,0.91,0,9.09,4.55,23.64,5.45,12.73,5.45,0.91,0.91,0,0,0,0,0,0,0,0,0,0,10.91,4.55,5.45,0,0,0,0,0.91,0,0,0,10
"455","R_6seU4Vyg1PKuHct",455,18.6666666666667,112,9.82,297.32,53.57,20.54,9.82,8.93,0,0,0.89,0,10.71,7.14,10.71,9.82,5.36,7.14,3.57,17.86,4.46,0.89,0.89,0,0.89,6.25,5.36,0.89,0,0,0,2.68,0.89,0.89,0.89,0.89,10.71,0,0.89,1.79,1.79,1.79,6.25,0,0,0,0,1.79,0,1.79,0,0,8.93,0.89,0.89,4.46,3.57,0.89,3.57,15.18,0.89,16.07,1.79,7.14,7.14,2.68,0,2.68,1.79,0,0,0,0,0,0,0,0,17.86,3.57,4.46,0,0,0,1.79,0,8.04,8.04,0,17.86
"456","R_31yYqR2feneD2uM",456,21,105,16.19,320,52.38,15.24,15.24,2.86,6.67,0,5.71,0,0,1.9,15.24,9.52,4.76,9.52,0,20,2.86,1.9,0,0,0,2.86,2.86,0,0,0,0,18.1,0,1.9,3.81,1.9,5.71,0,0.95,0.95,3.81,0,0.95,1.9,0,1.9,0,3.81,0,0.95,0,2.86,15.24,10.48,0.95,1.9,1.9,0,2.86,11.43,4.76,22.86,3.81,7.62,12.38,2.86,0.95,0.95,0,0,0,0,0,0,0,0,0,11.43,4.76,4.76,0,0,0,0,0,1.9,1.9,0,11.43
"457","R_aa8VMiofU4oRGJr",457,22.6,113,15.04,276.99,53.1,14.16,10.62,4.42,5.31,0,0,0.88,3.54,5.31,14.16,8.85,4.42,9.73,0.88,15.04,5.31,4.42,0.88,0.88,1.77,3.54,3.54,0,0,0,0,10.62,0,2.65,0,0,6.19,0,0,2.65,1.77,0,3.54,1.77,1.77,0,0,0.88,0,0,0,0.88,11.5,8.85,0,0.88,1.77,0,4.42,9.73,1.77,16.81,4.42,6.19,7.08,0,0,0,0,0,0,0,0,0,0,0,0,7.08,4.42,2.65,0,0,0,0,0,0,0,0,7.08
"458","R_2Pegzb7oql3TXBH",458,13.625,109,17.43,271.56,48.62,11.93,10.09,0,0,0,10.09,0,0.92,3.67,17.43,11.01,3.67,2.75,0,21.1,3.67,0.92,0,0.92,0.92,1.83,0.92,0.92,0,0,0.92,14.68,0,0,0,10.09,10.09,4.59,1.83,0.92,2.75,0.92,0,1.83,1.83,0,0,0.92,0,0.92,0,0,4.59,0,2.75,1.83,0.92,0,3.67,14.68,0.92,14.68,2.75,3.67,9.17,5.5,0,1.83,0.92,0,0,0,0,0,0,0,0,9.17,7.34,1.83,0,0,0,0,0,0,0,0,9.17
