"","docname","Segment","WPS","WC","Sixltr","Dic","x1_function","x2_pronoun","x3_ppron","x4_i","x5_we","x6_you","x7_shehe","x8_they","x9_ipron","x10_article","x11_prep","x12_auxverb","x13_adverb","x14_conj","x15_negate","x20_verb","x21_adj","x22_compare","x23_interrog","x24_number","x25_quant","x30_affect","x31_posemo","x32_negemo","x33_anx","x34_anger","x35_sad","x40_social","x41_family","x42_friend","x43_female","x44_male","x50_cogproc","x51_insight","x52_cause","x53_discrep","x54_tentat","x55_certain","x56_differ","x60_percept","x61_see","x62_hear","x63_feel","x70_bio","x71_body","x72_health","x73_sexual","x74_ingest","x80_drives","x81_affiliation","x82_achieve","x83_power","x84_reward","x85_risk","x90_focuspast","x91_focuspresent","x92_focusfuture","x100_relativ","x101_motion","x102_space","x103_time","x110_work","x111_leisure","x112_home","x113_money","x114_relig","x115_death","x120_informal","x121_swear","x122_netspeak","x123_assent","x124_nonflu","x125_filler","AllPunc","Period","Comma","Colon","SemiC","QMark","Exclam","Dash","Quote","Apostro","Parenth","OtherP"
"153","153",153,6,6,16.67,316.67,50,33.33,16.67,0,0,16.67,0,0,16.67,0,0,16.67,0,0,0,33.33,0,0,16.67,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,16.67,0,33.33,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,16.67,0,0,0,0,0,16.67
"154","154",154,2,2,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,50
"155","155",155,4,8,12.5,325,50,12.5,12.5,0,0,12.5,0,0,0,0,25,0,0,12.5,0,12.5,25,25,0,0,0,12.5,12.5,0,0,0,0,12.5,0,0,0,0,12.5,0,0,0,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,25,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,25,12.5,0,0,0,12.5,0,0,0,0,0,25
"156","156",156,6.25,25,12,296,48,20,12,8,0,4,0,0,8,4,8,16,0,0,4,32,4,0,0,0,0,8,8,0,0,0,0,4,0,0,0,0,24,12,0,0,12,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,24,4,4,0,0,4,4,0,0,0,0,0,4,0,0,4,0,0,24,16,0,0,0,0,0,0,8,8,0,24
"157","157",157,5,5,0,400,60,20,20,0,0,20,0,0,0,0,0,20,20,20,0,40,20,0,20,0,0,0,0,0,0,0,0,20,0,0,0,0,40,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,0,0,0,0,0,20
"158","158",158,7,7,14.29,300,42.86,28.57,28.57,0,0,28.57,0,0,0,14.29,0,14.29,0,0,0,14.29,0,0,0,0,14.29,0,0,0,0,0,0,28.57,0,0,0,0,14.29,0,0,0,14.29,0,0,14.29,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,14.29,0,0,0,0,0,0,14.29,14.29,0,28.57
"159","159",159,4,4,0,225,50,25,25,25,0,0,0,0,0,0,0,25,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,25
"160","160",160,5,5,0,280,60,0,0,0,0,0,0,0,0,0,0,0,40,20,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,40,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,0,0,0,0,0,20
"161","161",161,7,7,0,257.14,42.86,14.29,0,0,0,0,0,0,14.29,0,0,28.57,0,0,0,28.57,28.57,0,0,0,0,14.29,0,14.29,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,14.29,14.29,0,14.29,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,0,14.29,0,0,14.29,0,0,0,0,0,28.57
"162","162",162,8.5,17,17.65,235.29,52.94,11.76,5.88,5.88,0,0,0,0,5.88,0,0,17.65,11.76,5.88,11.76,23.53,5.88,0,0,0,0,11.76,0,11.76,0,5.88,5.88,0,0,0,0,0,11.76,5.88,0,0,5.88,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.41,11.76,11.76,0,0,0,0,0,5.88,5.88,0,29.41
"163","163",163,8.5,34,14.71,282.35,44.12,17.65,11.76,11.76,0,0,0,0,5.88,2.94,17.65,2.94,2.94,2.94,0,14.71,8.82,2.94,0,0,0,8.82,5.88,2.94,0,0,2.94,8.82,2.94,0,0,2.94,2.94,0,0,0,0,0,2.94,2.94,2.94,0,0,5.88,0,0,0,2.94,2.94,2.94,0,0,0,0,0,2.94,8.82,20.59,8.82,5.88,11.76,2.94,2.94,5.88,2.94,0,0,0,0,0,0,0,0,17.65,11.76,2.94,0,0,0,0,0,2.94,2.94,0,17.65
"164","164",164,7,21,0,295.24,52.38,14.29,4.76,4.76,0,0,0,0,9.52,14.29,4.76,19.05,4.76,0,0,28.57,4.76,4.76,0,0,9.52,4.76,4.76,0,0,0,0,9.52,4.76,0,9.52,0,9.52,0,4.76,0,4.76,0,0,0,0,0,0,0,0,0,0,0,4.76,0,4.76,0,4.76,0,14.29,19.05,0,9.52,4.76,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,19.05,14.29,0,0,0,0,0,0,4.76,4.76,0,19.05
"165","165",165,9.25,37,5.41,348.65,59.46,29.73,16.22,8.11,0,0,8.11,0,13.51,2.7,5.41,18.92,0,8.11,5.41,32.43,2.7,0,0,0,2.7,2.7,0,2.7,0,2.7,0,8.11,0,0,8.11,0,21.62,8.11,2.7,0,2.7,2.7,5.41,0,0,0,0,0,0,0,0,0,2.7,0,0,0,2.7,0,8.11,24.32,2.7,13.51,5.41,2.7,5.41,0,0,0,0,0,0,0,0,0,0,0,0,21.62,8.11,0,0,0,2.7,0,0,10.81,10.81,0,21.62
"166","166",166,17.5,35,17.14,337.14,51.43,11.43,8.57,8.57,0,0,0,0,2.86,2.86,17.14,5.71,5.71,11.43,2.86,20,0,0,2.86,0,0,0,0,0,0,0,0,11.43,2.86,0,0,0,20,0,2.86,0,14.29,0,8.57,5.71,0,5.71,0,11.43,2.86,0,0,8.57,11.43,2.86,2.86,5.71,0,0,0,14.29,5.71,20,0,8.57,11.43,0,2.86,5.71,0,0,0,0,0,0,0,0,0,8.57,5.71,0,0,0,0,0,0,2.86,2.86,0,8.57
"167","167",167,5,5,0,280,40,20,20,0,0,20,0,0,0,0,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,40,20,0,20,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,0,0,0,0,0,20
"168","168",168,10.5,21,0,357.14,57.14,28.57,23.81,9.52,0,0,14.29,0,4.76,4.76,0,23.81,4.76,9.52,0,38.1,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,14.29,0,9.52,4.76,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,4.76,0,9.52,28.57,4.76,14.29,4.76,0,9.52,0,0,0,0,0,0,4.76,0,0,4.76,0,0,28.57,9.52,4.76,0,0,0,0,0,14.29,14.29,0,28.57
"169","169",169,5,5,20,360,60,20,0,0,0,0,0,0,20,0,0,40,0,0,0,40,20,0,0,0,0,20,0,20,0,0,0,0,0,0,0,0,20,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,20
"170","170",170,6.5,13,7.69,353.85,76.92,23.08,7.69,7.69,0,0,0,0,15.38,0,7.69,15.38,23.08,23.08,0,23.08,7.69,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.38,0,0,7.69,7.69,7.69,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,15.38,0,15.38,0,0,15.38,0,0,0,0,0,0,7.69,0,0,7.69,0,0,23.08,15.38,0,0,0,0,0,0,7.69,7.69,0,23.08
"171","171",171,2,2,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0,50,50,0,0,0,0,0,0,0,0,0,50
"172","172",172,10.5,42,21.43,285.71,45.24,11.9,11.9,9.52,0,0,0,2.38,0,0,11.9,14.29,4.76,2.38,2.38,14.29,9.52,9.52,0,2.38,4.76,11.9,9.52,2.38,0,0,2.38,9.52,4.76,0,0,2.38,16.67,2.38,0,7.14,4.76,0,2.38,0,0,0,0,4.76,0,4.76,0,0,11.9,7.14,0,2.38,2.38,0,0,7.14,0,2.38,0,2.38,0,0,7.14,0,0,0,0,0,0,0,0,0,0,14.29,9.52,2.38,0,0,0,0,0,2.38,2.38,0,14.29
"173","173",173,17.5,35,11.43,297.14,54.29,8.57,8.57,2.86,5.71,0,0,0,0,11.43,17.14,5.71,5.71,11.43,0,17.14,2.86,8.57,2.86,0,5.71,0,0,0,0,0,0,5.71,0,0,0,0,11.43,0,0,0,8.57,2.86,2.86,0,0,0,0,0,0,0,0,0,5.71,5.71,0,0,0,0,0,14.29,2.86,31.43,14.29,2.86,14.29,0,5.71,0,0,0,0,0,0,0,0,0,0,11.43,5.71,2.86,0,0,0,0,0,2.86,2.86,0,11.43
"174","174",174,9,9,22.22,266.67,44.44,11.11,11.11,0,0,11.11,0,0,0,11.11,11.11,11.11,0,0,0,11.11,11.11,11.11,0,0,0,0,0,0,0,0,0,33.33,0,0,0,11.11,22.22,0,0,0,11.11,0,11.11,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0,0,0,0,11.11
"175","175",175,4,8,25,187.5,12.5,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,25,12.5,0,0,12.5,12.5,12.5,0,0,0,0,12.5,0,0,0,0,12.5,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,12.5,0,0,25,25,0,0,0,0,0,0,0,0,0,25
"176","176",176,5,5,20,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,20,0,0,40,20,20,0,0,0,0,0,0,0,0,40
"177","177",177,24.25,97,14.43,306.19,53.61,18.56,13.4,5.15,0,0,0,8.25,5.15,3.09,13.4,8.25,2.06,8.25,1.03,16.49,4.12,4.12,1.03,0,3.09,2.06,1.03,1.03,1.03,0,0,18.56,4.12,0,1.03,1.03,13.4,1.03,0,4.12,2.06,2.06,7.22,5.15,1.03,4.12,0,3.09,2.06,1.03,0,0,7.22,3.09,0,2.06,1.03,1.03,5.15,6.19,2.06,13.4,2.06,10.31,1.03,2.06,0,0,0,0,0,2.06,1.03,0,1.03,0,0,11.34,3.09,6.19,0,0,0,0,0,2.06,2.06,0,11.34
"178","178",178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"179","179",179,27.3333333333333,82,19.51,259.76,42.68,7.32,6.1,4.88,0,1.22,0,0,1.22,4.88,13.41,9.76,2.44,6.1,2.44,23.17,6.1,4.88,1.22,4.88,0,4.88,4.88,0,0,0,0,13.41,3.66,0,0,0,7.32,2.44,0,2.44,0,0,2.44,3.66,0,2.44,0,1.22,0,0,0,1.22,6.1,3.66,0,2.44,0,0,3.66,10.98,2.44,10.98,6.1,3.66,1.22,2.44,3.66,4.88,3.66,1.22,0,0,0,0,0,0,0,17.07,3.66,10.98,0,0,0,0,0,2.44,2.44,0,17.07
"180","180",180,21.6666666666667,65,7.69,293.85,50.77,15.38,10.77,1.54,1.54,1.54,6.15,0,4.62,3.08,12.31,9.23,9.23,6.15,0,18.46,1.54,3.08,3.08,3.08,1.54,3.08,3.08,0,0,0,0,21.54,6.15,0,0,12.31,9.23,1.54,0,1.54,4.62,3.08,1.54,6.15,0,4.62,0,0,0,0,0,0,4.62,1.54,0,3.08,0,0,7.69,10.77,0,10.77,0,6.15,4.62,0,0,0,1.54,0,1.54,0,0,0,0,0,0,16.92,4.62,7.69,0,0,0,0,0,4.62,4.62,0,16.92
"181","181",181,35.6666666666667,107,12.15,216.82,44.86,7.48,3.74,2.8,0,0.93,0,0,3.74,12.15,14.02,2.8,2.8,5.61,0.93,8.41,0.93,5.61,0,4.67,2.8,0.93,0.93,0,0,0,0,12.15,2.8,0,1.87,0,10.28,0.93,0,0.93,6.54,0.93,2.8,5.61,0.93,4.67,0,0.93,0,0.93,0,0,1.87,0.93,0,0.93,0,0,0.93,5.61,0,9.35,0.93,7.48,1.87,0.93,0.93,5.61,0.93,0,0,0,0,0,0,0,0,20.56,0.93,15.89,0,0,0.93,0,0,2.8,2.8,0,20.56
"182","182",182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"183","183",183,16.6666666666667,50,18,272,56,14,12,2,0,0,10,0,2,6,12,12,4,6,4,18,0,0,0,6,0,4,2,2,0,0,0,12,2,0,12,0,10,0,0,2,2,0,6,0,0,0,0,2,0,2,0,0,2,0,0,0,0,2,8,6,0,12,0,12,0,0,0,2,2,0,0,2,0,0,0,0,2,14,6,6,0,0,0,0,0,2,2,0,14
"184","184",184,14,42,21.43,207.14,40.48,4.76,2.38,0,0,0,2.38,0,2.38,16.67,16.67,2.38,0,0,0,9.52,4.76,4.76,0,4.76,2.38,2.38,2.38,0,0,0,0,4.76,0,0,2.38,0,0,0,0,0,0,0,0,2.38,0,0,0,9.52,0,2.38,0,7.14,0,0,0,0,0,0,4.76,0,0,16.67,0,14.29,2.38,0,2.38,19.05,0,0,0,0,0,0,0,0,0,11.9,7.14,4.76,0,0,0,0,0,0,0,0,11.9
"185","185",185,18,54,14.81,316.67,53.7,22.22,14.81,3.7,7.41,3.7,0,0,7.41,5.56,11.11,9.26,1.85,7.41,0,18.52,1.85,3.7,3.7,1.85,1.85,1.85,1.85,0,0,0,0,16.67,0,1.85,0,0,9.26,0,3.7,1.85,1.85,1.85,0,0,0,0,0,3.7,0,1.85,0,0,14.81,12.96,0,1.85,0,0,7.41,7.41,0,20.37,3.7,5.56,11.11,1.85,0,3.7,0,0,0,0,0,0,0,0,0,7.41,5.56,0,0,0,0,0,0,1.85,1.85,0,7.41
"186","186",186,12.5,50,16,306,48,8,4,2,0,2,0,0,4,6,20,10,2,4,4,20,8,10,2,2,2,8,6,2,0,2,0,8,2,0,0,0,8,2,0,4,0,0,2,0,0,0,0,2,2,0,0,0,12,2,2,8,2,0,6,6,2,22,6,12,4,4,2,2,4,0,0,2,2,0,0,0,0,18,6,6,0,0,2,0,0,4,4,0,18
"187","187",187,28.6666666666667,86,15.12,277.91,51.16,13.95,9.3,3.49,0,2.33,2.33,1.16,4.65,5.81,12.79,10.47,4.65,6.98,1.16,19.77,5.81,3.49,1.16,4.65,3.49,1.16,1.16,0,0,0,0,13.95,2.33,1.16,0,5.81,9.3,3.49,0,1.16,3.49,1.16,3.49,3.49,0,2.33,0,2.33,1.16,1.16,0,0,8.14,0,2.33,5.81,0,0,1.16,12.79,2.33,5.81,1.16,4.65,0,2.33,0,0,3.49,1.16,0,0,0,0,0,0,0,8.14,3.49,1.16,0,0,0,0,0,3.49,3.49,0,8.14
"188","188",188,13,39,15.38,294.87,58.97,17.95,15.38,0,0,2.56,10.26,2.56,2.56,2.56,10.26,15.38,5.13,10.26,5.13,15.38,0,0,0,7.69,10.26,0,0,0,0,0,0,15.38,0,0,0,10.26,17.95,0,0,7.69,5.13,7.69,2.56,0,0,0,0,0,0,0,0,0,5.13,0,0,2.56,2.56,0,0,15.38,0,5.13,0,2.56,2.56,0,0,0,0,0,0,0,0,0,0,0,0,20.51,7.69,5.13,0,0,0,0,0,7.69,7.69,0,20.51
"189","189",189,7,42,28.57,219.05,40.48,7.14,2.38,0,0,0,2.38,0,4.76,7.14,11.9,9.52,0,4.76,2.38,11.9,9.52,7.14,4.76,23.81,2.38,0,0,0,0,0,0,2.38,0,0,0,2.38,11.9,2.38,0,4.76,4.76,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.52,0,9.52,2.38,0,7.14,2.38,0,0,2.38,0,0,0,0,0,0,0,0,21.43,4.76,4.76,0,0,9.52,0,0,2.38,2.38,0,21.43
"190","190",190,4,4,0,375,50,25,25,25,0,0,0,0,0,0,0,25,0,0,25,25,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,50,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,25,0,0,0,0,0,0,25,25,0,50
"191","191",191,9.4,47,12.77,282.98,51.06,19.15,14.89,10.64,0,2.13,2.13,0,4.26,4.26,12.77,8.51,12.77,2.13,2.13,19.15,2.13,0,0,0,0,4.26,4.26,0,0,0,0,8.51,4.26,0,0,6.38,6.38,0,2.13,0,2.13,0,2.13,2.13,2.13,0,0,0,0,0,0,0,4.26,0,0,0,4.26,0,0,14.89,0,14.89,4.26,8.51,6.38,0,2.13,2.13,0,0,0,4.26,0,0,2.13,0,2.13,21.28,8.51,4.26,0,0,2.13,0,0,4.26,4.26,0,21.28
"192","192",192,8,24,8.33,295.83,54.17,12.5,8.33,4.17,4.17,0,0,0,4.17,0,8.33,8.33,8.33,16.67,0,8.33,8.33,4.17,0,0,0,4.17,4.17,0,0,0,0,4.17,0,0,0,0,4.17,0,0,0,4.17,0,0,0,0,0,0,12.5,4.17,0,0,8.33,8.33,4.17,0,0,4.17,0,0,8.33,8.33,29.17,4.17,8.33,20.83,0,0,4.17,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,12.5
"193","193",193,6,6,0,350,66.67,33.33,16.67,16.67,0,0,0,0,16.67,0,0,16.67,16.67,0,16.67,16.67,0,0,16.67,0,0,16.67,16.67,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,16.67,0,0,0,0,0,0,16.67,16.67,0,33.33
"194","194",194,7,7,0,271.43,57.14,28.57,14.29,0,0,14.29,0,0,14.29,0,0,14.29,14.29,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,28.57,14.29,14.29,14.29,0,0,0,0,0,0,0,0,0,0,0,0,28.57,0,14.29,0,0,14.29,0,0,0,0,0,28.57
"195","195",195,5.5,11,18.18,309.09,45.45,27.27,18.18,18.18,0,0,0,0,9.09,0,0,9.09,9.09,0,9.09,18.18,0,0,0,0,0,0,0,0,0,0,0,9.09,9.09,0,0,9.09,9.09,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,9.09,0,0,0,9.09,0,9.09,18.18,0,27.27,18.18,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,27.27,18.18,0,0,0,0,0,0,9.09,9.09,0,27.27
"196","196",196,7,7,14.29,357.14,57.14,28.57,28.57,0,0,14.29,14.29,0,0,0,14.29,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,57.14,14.29,28.57,28.57,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,14.29,0,0,0,0,0,14.29
"197","197",197,8,32,9.38,268.75,46.88,15.62,12.5,6.25,3.12,0,3.12,0,3.12,6.25,12.5,9.38,3.12,6.25,0,9.38,12.5,6.25,0,3.12,6.25,3.12,3.12,0,0,0,0,12.5,0,6.25,0,3.12,6.25,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,12.5,9.38,0,0,3.12,0,0,12.5,0,9.38,3.12,0,6.25,0,0,0,0,0,0,3.12,0,0,3.12,0,0,21.88,12.5,0,0,0,0,0,0,9.38,9.38,0,21.88
"198","198",198,9,18,0,283.33,50,22.22,22.22,5.56,0,0,16.67,0,0,16.67,11.11,16.67,0,5.56,0,16.67,11.11,16.67,0,0,0,0,0,0,0,0,0,16.67,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,0,0,5.56,0,0,0,16.67,0,5.56,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,33.33,16.67,0,0,0,0,0,0,16.67,16.67,0,33.33
"199","199",199,3.66666666666667,11,9.09,263.64,36.36,27.27,27.27,0,9.09,18.18,0,0,0,0,0,0,9.09,0,0,18.18,0,0,0,0,9.09,18.18,18.18,0,0,0,0,27.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,9.09,0,0,0,0,0,18.18,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,27.27,27.27,0,0,0,0,0,0,0,0,0,27.27
