"","docname","Segment","WPS","WC","Sixltr","Dic","x1_function","x2_pronoun","x3_ppron","x4_i","x5_we","x6_you","x7_shehe","x8_they","x9_ipron","x10_article","x11_prep","x12_auxverb","x13_adverb","x14_conj","x15_negate","x20_verb","x21_adj","x22_compare","x23_interrog","x24_number","x25_quant","x30_affect","x31_posemo","x32_negemo","x33_anx","x34_anger","x35_sad","x40_social","x41_family","x42_friend","x43_female","x44_male","x50_cogproc","x51_insight","x52_cause","x53_discrep","x54_tentat","x55_certain","x56_differ","x60_percept","x61_see","x62_hear","x63_feel","x70_bio","x71_body","x72_health","x73_sexual","x74_ingest","x80_drives","x81_affiliation","x82_achieve","x83_power","x84_reward","x85_risk","x90_focuspast","x91_focuspresent","x92_focusfuture","x100_relativ","x101_motion","x102_space","x103_time","x110_work","x111_leisure","x112_home","x113_money","x114_relig","x115_death","x120_informal","x121_swear","x122_netspeak","x123_assent","x124_nonflu","x125_filler","AllPunc","Period","Comma","Colon","SemiC","QMark","Exclam","Dash","Quote","Apostro","Parenth","OtherP"
"193","193",193,23.6666666666667,71,11.27,266.2,47.89,11.27,4.23,0,0,4.23,0,0,7.04,2.82,7.04,11.27,9.86,9.86,2.82,18.31,2.82,0,0,7.04,4.23,5.63,4.23,1.41,0,0,1.41,12.68,1.41,0,0,0,18.31,1.41,0,4.23,7.04,4.23,7.04,2.82,0,2.82,0,0,0,0,0,0,4.23,2.82,0,0,1.41,0,1.41,9.86,0,7.04,2.82,1.41,2.82,0,1.41,2.82,2.82,0,0,0,0,0,0,0,0,18.31,4.23,9.86,0,0,0,0,0,4.23,4.23,0,18.31
"194","194",194,9.5,19,5.26,384.21,63.16,26.32,26.32,10.53,0,10.53,0,5.26,0,0,5.26,15.79,15.79,10.53,10.53,31.58,0,0,5.26,0,0,0,0,0,0,0,0,15.79,0,0,0,0,15.79,5.26,0,5.26,5.26,5.26,5.26,5.26,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,10.53,10.53,10.53,21.05,5.26,0,15.79,5.26,0,0,0,0,0,0,0,0,0,0,0,26.32,10.53,5.26,0,0,0,0,0,10.53,10.53,0,26.32
"195","195",195,10,10,20,330,70,30,10,0,0,10,0,0,20,0,20,10,10,0,0,10,10,0,0,0,0,20,10,10,0,0,0,10,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,10,0,10,0,0,0,0,0,0,0,10,0,0,0,10,0,10,10,0,0,0,0,0,0,0,0,0,10
"196","196",196,12,48,14.58,258.33,45.83,8.33,8.33,6.25,0,0,0,2.08,0,10.42,20.83,2.08,4.17,2.08,0,6.25,6.25,10.42,2.08,2.08,2.08,8.33,8.33,0,0,0,0,4.17,2.08,0,0,0,8.33,2.08,0,0,4.17,2.08,0,2.08,0,2.08,0,0,0,0,0,0,10.42,2.08,2.08,6.25,2.08,0,6.25,0,0,14.58,0,10.42,4.17,4.17,2.08,2.08,4.17,0,0,2.08,0,0,2.08,0,0,18.75,8.33,10.42,0,0,0,0,0,0,0,0,18.75
"197","197",197,8.66666666666667,26,7.69,261.54,46.15,23.08,11.54,3.85,0,0,7.69,0,11.54,7.69,0,7.69,0,7.69,3.85,11.54,3.85,3.85,0,0,0,0,0,0,0,0,0,15.38,7.69,0,0,15.38,15.38,0,3.85,0,3.85,0,7.69,7.69,0,0,0,0,0,0,0,0,3.85,0,3.85,0,0,0,7.69,7.69,0,3.85,0,3.85,0,3.85,0,0,0,0,0,0,0,0,0,0,0,19.23,11.54,3.85,0,0,0,0,0,3.85,3.85,0,19.23
"198","198",198,8.66666666666667,26,15.38,188.46,38.46,7.69,3.85,0,0,3.85,0,0,3.85,3.85,11.54,7.69,3.85,7.69,3.85,15.38,0,3.85,0,7.69,0,0,0,0,0,0,0,11.54,0,0,0,0,3.85,0,0,3.85,3.85,0,3.85,15.38,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,15.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.62,11.54,15.38,0,0,0,0,0,7.69,7.69,0,34.62
"199","199",199,6.66666666666667,20,15,70,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,40,15,25,0,0,0,0,0,0,0,0,40
"200","200",200,6,6,16.67,300,66.67,33.33,33.33,16.67,0,16.67,0,0,0,0,0,16.67,16.67,0,0,0,0,0,0,0,0,16.67,0,16.67,0,16.67,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,16.67,0,0,0,0,0,16.67
"201","201",201,2,2,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0,50,50,0,0,0,0,0,0,0,0,0,50
"202","202",202,15,15,13.33,340,60,26.67,20,13.33,0,6.67,0,0,6.67,0,13.33,6.67,26.67,6.67,0,26.67,0,0,13.33,0,0,0,0,0,0,0,0,13.33,6.67,0,0,6.67,13.33,6.67,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.33,6.67,0,20,6.67,0,13.33,0,0,0,0,0,0,0,0,0,0,0,0,13.33,6.67,0,0,0,0,0,0,6.67,6.67,0,13.33
"203","203",203,2,2,0,200,50,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,50
"204","204",204,12,12,8.33,300,66.67,25,16.67,0,0,8.33,8.33,0,8.33,0,33.33,0,16.67,8.33,0,8.33,0,0,8.33,0,8.33,0,0,0,0,0,0,16.67,0,0,0,8.33,8.33,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,16.67,8.33,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,8.33,0,0,0,0,0,0,0,0,0,8.33
"205","205",205,5,5,20,280,60,40,20,0,0,0,20,0,20,0,0,20,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,20,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,0,0,0,0,0,20
"206","206",206,6.5,13,23.08,200,53.85,7.69,7.69,0,0,0,7.69,0,0,23.08,15.38,7.69,7.69,0,0,7.69,0,0,0,0,0,7.69,0,0,0,0,0,7.69,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,15.38,0,15.38,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.38,7.69,0,0,0,7.69,0,0,0,0,0,15.38
"207","207",207,2,2,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0,50,50,0,0,0,0,0,0,0,0,0,50
"208","208",208,8.33333333333333,25,8,312,56,20,12,4,4,0,4,0,8,8,20,4,8,0,0,24,0,0,8,0,0,0,0,0,0,0,0,12,0,0,0,4,12,8,0,4,0,0,0,0,0,0,0,8,0,8,0,0,4,4,0,0,0,0,4,24,0,20,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,12
"209","209",209,5,5,20,340,60,20,0,0,0,0,0,0,20,0,40,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,20,0,0,20,0,0,40,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,20
"210","210",210,18.5,37,8.11,305.41,62.16,18.92,8.11,5.41,0,0,2.7,0,10.81,8.11,10.81,8.11,10.81,10.81,0,18.92,2.7,0,2.7,0,0,2.7,0,2.7,0,0,0,2.7,0,0,0,2.7,21.62,8.11,0,2.7,0,0,10.81,2.7,0,0,0,0,0,0,0,0,2.7,0,0,0,0,2.7,5.41,10.81,2.7,18.92,5.41,13.51,0,0,0,0,0,0,0,2.7,0,0,2.7,0,0,13.51,5.41,5.41,0,0,0,0,0,2.7,2.7,0,13.51
"211","211",211,5.5,11,18.18,300,54.55,27.27,18.18,9.09,0,9.09,0,0,9.09,0,9.09,18.18,9.09,0,9.09,18.18,0,0,0,0,0,0,0,0,0,0,0,18.18,0,0,0,0,18.18,9.09,0,0,9.09,0,0,18.18,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,27.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.27,18.18,0,0,0,0,0,0,9.09,9.09,0,27.27
"212","212",212,7,14,14.29,271.43,57.14,14.29,14.29,14.29,0,0,0,0,0,0,7.14,7.14,14.29,0,21.43,7.14,0,0,0,0,0,7.14,7.14,0,0,0,0,0,0,0,0,0,28.57,0,7.14,0,0,0,21.43,0,0,0,0,0,0,0,0,0,7.14,0,0,7.14,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,7.14,0,50,14.29,21.43,0,0,0,0,0,14.29,14.29,0,50
"213","213",213,2,2,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,50,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,50
"214","214",214,13,13,15.38,330.77,61.54,15.38,15.38,7.69,0,7.69,0,0,0,15.38,7.69,7.69,0,15.38,7.69,15.38,0,0,0,7.69,0,7.69,7.69,0,0,0,0,23.08,0,0,0,0,15.38,0,7.69,0,0,0,7.69,7.69,0,7.69,0,7.69,0,7.69,0,0,7.69,7.69,0,0,0,0,0,23.08,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,23.08,7.69,0,0,0,0,0,0,15.38,15.38,0,23.08
"215","215",215,8,8,12.5,387.5,75,50,12.5,0,0,12.5,0,0,37.5,0,12.5,25,0,12.5,0,37.5,0,0,12.5,0,0,0,0,0,0,0,0,12.5,0,0,0,0,12.5,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,0,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,12.5,0,0,0,0,0,0,25,25,0,37.5
"216","216",216,7,14,7.14,350,64.29,21.43,14.29,7.14,0,7.14,0,0,7.14,0,14.29,14.29,14.29,7.14,0,14.29,0,0,0,0,0,14.29,14.29,0,0,0,0,7.14,0,0,0,0,14.29,0,0,7.14,7.14,7.14,7.14,0,0,0,0,0,0,0,0,0,7.14,0,0,7.14,0,0,0,14.29,0,7.14,0,7.14,0,0,0,0,0,0,0,21.43,0,0,14.29,7.14,0,28.57,14.29,7.14,0,0,0,0,0,7.14,7.14,0,28.57
"217","217",217,14,56,5.36,241.07,44.64,17.86,8.93,7.14,0,1.79,0,0,8.93,5.36,14.29,7.14,3.57,3.57,0,17.86,1.79,3.57,1.79,1.79,0,3.57,3.57,0,0,0,0,12.5,3.57,0,0,3.57,7.14,3.57,0,0,3.57,0,0,3.57,0,3.57,0,1.79,0,0,0,1.79,1.79,0,0,1.79,0,0,0,17.86,0,8.93,1.79,1.79,5.36,0,0,0,0,0,0,0,0,0,0,0,0,23.21,3.57,12.5,0,0,3.57,0,0,3.57,3.57,0,23.21
"218","218",218,3,6,16.67,266.67,33.33,16.67,16.67,0,0,16.67,0,0,0,0,0,0,0,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,33.33,16.67,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,16.67,0,0,50,16.67,0,0,0,16.67,0,0,16.67,16.67,0,50
"219","219",219,4.33333333333333,13,7.69,246.15,53.85,23.08,7.69,7.69,0,0,0,0,15.38,0,7.69,7.69,0,7.69,15.38,30.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.38,0,0,0,7.69,0,7.69,0,0,0,0,0,0,0,0,0,7.69,0,7.69,0,0,0,0,23.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.77,23.08,0,0,0,0,0,0,7.69,7.69,0,30.77
"220","220",220,12,36,5.56,294.44,61.11,30.56,13.89,2.78,5.56,5.56,0,0,16.67,2.78,11.11,8.33,13.89,2.78,0,13.89,5.56,2.78,0,0,2.78,2.78,0,2.78,0,0,0,19.44,2.78,0,0,2.78,13.89,5.56,0,0,2.78,0,5.56,0,0,0,0,0,0,0,0,0,8.33,5.56,0,0,0,2.78,0,19.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.44,8.33,8.33,0,0,0,0,0,2.78,2.78,0,19.44
"221","221",221,2,2,50,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,50
"222","222",222,19.5,78,12.82,328.21,62.82,24.36,15.38,2.56,2.56,8.97,1.28,0,8.97,3.85,8.97,10.26,6.41,12.82,3.85,17.95,3.85,1.28,1.28,0,0,3.85,1.28,1.28,0,0,0,20.51,1.28,0,0,2.56,17.95,6.41,1.28,1.28,1.28,1.28,6.41,1.28,0,0,1.28,0,0,0,0,0,7.69,3.85,0,1.28,1.28,1.28,2.56,17.95,2.56,10.26,0,5.13,5.13,0,0,0,0,0,0,1.28,0,0,1.28,0,0,19.23,5.13,6.41,0,0,0,0,0,7.69,7.69,0,19.23
"223","223",223,4.5,9,0,288.89,44.44,11.11,11.11,11.11,0,0,0,0,0,0,11.11,11.11,11.11,0,0,11.11,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,11.11,0,0,0,22.22,0,44.44,0,44.44,0,0,0,0,0,0,0,11.11,0,0,11.11,0,0,22.22,22.22,0,0,0,0,0,0,0,0,0,22.22
"224","224",224,8,8,12.5,337.5,62.5,37.5,25,0,0,25,0,0,12.5,0,0,12.5,0,12.5,12.5,25,0,0,0,0,0,0,0,0,0,0,0,37.5,12.5,0,0,12.5,12.5,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,12.5,0,0,0,0,0,0,12.5,12.5,0,25
"225","225",225,7,7,0,242.86,42.86,0,0,0,0,0,0,0,0,0,28.57,0,0,0,14.29,14.29,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,42.86,14.29,0,0,0,14.29,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,14.29,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,14.29,14.29,0,0,0,0,0,0,0,0,28.57
"226","226",226,21.3333333333333,64,14.06,320.31,60.94,28.12,15.62,4.69,0,7.81,3.12,0,12.5,1.56,7.81,10.94,10.94,4.69,3.12,20.31,1.56,3.12,3.12,0,0,6.25,6.25,0,0,0,0,15.62,3.12,0,0,6.25,14.06,4.69,3.12,0,0,1.56,4.69,1.56,1.56,0,0,3.12,0,1.56,0,0,4.69,3.12,0,1.56,0,0,0,21.88,0,6.25,1.56,3.12,1.56,0,0,0,0,0,0,1.56,0,0,0,1.56,0,18.75,4.69,7.81,0,0,0,0,0,6.25,6.25,0,18.75
"227","227",227,4,4,25,150,25,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,25
"228","228",228,13.6666666666667,41,4.88,339.02,63.41,26.83,14.63,0,0,7.32,7.32,0,12.2,2.44,12.2,12.2,7.32,4.88,2.44,19.51,0,2.44,2.44,0,0,4.88,4.88,0,0,0,0,19.51,0,0,0,7.32,12.2,0,0,0,7.32,0,4.88,2.44,0,2.44,0,0,0,0,0,0,7.32,0,4.88,2.44,2.44,0,9.76,7.32,2.44,12.2,4.88,4.88,2.44,4.88,0,0,0,0,0,4.88,0,0,2.44,2.44,0,14.63,7.32,4.88,0,0,0,0,0,2.44,2.44,0,14.63
"229","229",229,3,3,0,166.67,33.33,33.33,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,33.33,0,0,0,0,0,33.33
"230","230",230,17,17,5.88,311.76,64.71,41.18,29.41,11.76,0,5.88,11.76,0,11.76,5.88,11.76,5.88,0,0,0,17.65,0,0,0,0,0,0,0,0,0,0,0,29.41,0,0,0,11.76,17.65,5.88,0,11.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,5.88,0,0,0,0,0,0,0,0,0,5.88
"231","231",231,2,2,0,200,50,50,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,0,0,50
"232","232",232,7,7,14.29,328.57,71.43,28.57,28.57,0,0,14.29,14.29,0,0,0,14.29,28.57,0,0,0,42.86,0,0,0,0,0,0,0,0,0,0,0,42.86,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,14.29,0,0,0,0,0,0,0,0,0,14.29
"233","233",233,3.66666666666667,11,0,200,27.27,18.18,9.09,9.09,0,0,0,0,9.09,0,0,9.09,9.09,0,0,9.09,9.09,0,0,0,0,9.09,9.09,0,0,0,0,9.09,9.09,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,18.18,0,0,9.09,9.09,0,45.45,27.27,9.09,0,0,0,0,0,9.09,9.09,0,45.45
"234","234",234,15,60,15,293.33,58.33,26.67,16.67,8.33,0,5,3.33,0,10,3.33,15,8.33,5,6.67,1.67,15,5,0,0,0,1.67,5,5,0,0,0,0,20,3.33,0,0,5,18.33,3.33,1.67,1.67,6.67,0,5,0,0,0,0,0,0,0,0,0,3.33,1.67,0,0,1.67,0,0,6.67,1.67,5,1.67,3.33,0,0,0,0,0,0,0,1.67,0,0,1.67,0,0,15,6.67,5,0,0,0,0,0,3.33,3.33,0,15
"235","235",235,4,4,0,325,75,25,25,25,0,0,0,0,0,0,0,25,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,25,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,25,0,0,0,0,0,25
"236","236",236,12,24,8.33,375,75,29.17,8.33,4.17,0,4.17,0,0,20.83,0,16.67,20.83,12.5,4.17,16.67,29.17,4.17,4.17,4.17,0,0,0,0,0,0,0,0,8.33,0,0,0,0,20.83,0,0,4.17,4.17,0,12.5,4.17,0,4.17,0,0,0,0,0,0,4.17,0,0,4.17,0,0,0,20.83,0,16.67,4.17,8.33,4.17,0,0,0,0,0,0,0,0,0,0,0,0,37.5,4.17,8.33,0,0,4.17,0,0,20.83,20.83,0,37.5
"237","237",237,7.25,29,10.34,344.83,55.17,13.79,13.79,13.79,0,0,0,0,0,3.45,17.24,20.69,6.9,0,3.45,27.59,6.9,6.9,0,0,3.45,3.45,3.45,0,0,0,0,10.34,3.45,0,0,0,10.34,0,0,0,3.45,0,6.9,3.45,0,3.45,0,0,0,0,0,0,13.79,6.9,0,0,6.9,0,3.45,17.24,6.9,24.14,0,10.34,13.79,0,0,0,0,0,0,0,0,0,0,0,0,24.14,13.79,0,0,0,0,0,0,10.34,10.34,0,24.14
"238","238",238,18.6666666666667,56,12.5,269.64,46.43,14.29,10.71,7.14,0,0,3.57,0,3.57,5.36,10.71,7.14,5.36,5.36,3.57,16.07,5.36,1.79,0,3.57,0,5.36,3.57,1.79,1.79,0,0,12.5,3.57,0,5.36,0,8.93,1.79,1.79,0,3.57,0,1.79,3.57,1.79,1.79,0,0,0,0,0,0,10.71,3.57,1.79,0,3.57,1.79,5.36,8.93,0,12.5,1.79,5.36,5.36,0,0,0,0,0,0,0,0,0,0,0,0,19.64,5.36,8.93,0,0,0,0,0,5.36,5.36,0,19.64
"239","239",239,8.33333333333333,25,8,288,52,24,8,8,0,0,0,0,16,0,12,16,4,0,4,28,16,12,0,0,0,4,4,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,4,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,24,12,4,0,0,0,0,0,8,8,0,24
"240","240",240,7.66666666666667,23,13.04,243.48,34.78,8.7,8.7,0,8.7,0,0,0,0,13.04,4.35,4.35,4.35,4.35,0,8.7,8.7,0,0,8.7,0,4.35,4.35,0,0,0,0,17.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.39,17.39,0,0,0,0,8.7,4.35,0,26.09,4.35,8.7,13.04,0,0,0,0,0,0,0,0,0,0,0,0,21.74,13.04,4.35,0,0,0,0,0,4.35,4.35,0,21.74
"241","241",241,44,44,4.55,238.64,47.73,6.82,4.55,0,0,4.55,0,0,2.27,9.09,13.64,9.09,6.82,11.36,0,9.09,4.55,13.64,4.55,4.55,0,2.27,2.27,0,0,0,0,15.91,2.27,0,0,2.27,4.55,0,0,0,2.27,0,2.27,0,0,0,0,0,0,0,0,0,6.82,6.82,0,0,0,0,2.27,9.09,0,13.64,0,0,13.64,0,0,0,0,0,0,0,0,0,0,0,0,27.27,2.27,20.45,0,0,0,0,0,4.55,4.55,0,27.27
"242","242",242,13,13,0,315.38,61.54,15.38,15.38,0,0,15.38,0,0,0,7.69,15.38,15.38,7.69,7.69,0,23.08,0,0,7.69,0,0,0,0,0,0,0,0,15.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.38,15.38,7.69,0,0,0,0,0,0,0,0,15.38,0,7.69,23.08,7.69,7.69,7.69,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,7.69,0,0,0,0,0,7.69
"243","243",243,5,10,0,340,70,20,20,20,0,0,0,0,0,0,0,40,10,0,10,40,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,30,0,0,10,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,20,0,0,0,0,0,0,10,10,0,30
"244","244",244,6.5,13,15.38,330.77,46.15,15.38,7.69,0,0,7.69,0,0,7.69,7.69,0,7.69,7.69,15.38,0,30.77,0,0,15.38,0,0,7.69,7.69,0,0,0,0,15.38,0,0,0,0,23.08,7.69,7.69,0,7.69,0,7.69,0,0,0,0,0,0,0,0,0,7.69,7.69,0,0,0,0,15.38,15.38,0,7.69,0,0,7.69,0,0,0,0,0,0,7.69,0,0,7.69,0,0,15.38,7.69,0,0,0,7.69,0,0,0,0,0,15.38
"245","245",245,7,28,10.71,275,53.57,14.29,14.29,7.14,3.57,0,3.57,0,0,3.57,28.57,7.14,0,0,0,14.29,0,3.57,0,0,0,7.14,3.57,3.57,0,0,3.57,7.14,0,0,3.57,0,3.57,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,7.14,3.57,0,3.57,0,0,10.71,3.57,0,21.43,3.57,17.86,0,7.14,0,0,0,0,0,3.57,0,0,3.57,0,0,21.43,14.29,3.57,0,0,0,0,0,3.57,3.57,0,21.43
"246","246",246,25,75,5.33,252,54.67,10.67,8,8,0,0,0,0,2.67,4,21.33,16,2.67,5.33,0,24,2.67,10.67,0,0,2.67,1.33,0,1.33,1.33,0,0,4,0,0,0,0,5.33,0,0,1.33,2.67,0,4,1.33,0,1.33,0,0,0,0,0,0,0,0,0,0,0,0,4,10.67,4,17.33,6.67,9.33,1.33,1.33,0,0,0,0,0,0,0,0,0,0,0,25.33,4,16,0,0,0,0,0,5.33,5.33,0,25.33
"247","247",247,11.5,46,15.22,278.26,50,17.39,10.87,2.17,0,8.7,0,0,6.52,2.17,15.22,2.17,6.52,2.17,4.35,13.04,6.52,15.22,2.17,0,0,2.17,2.17,0,0,0,0,10.87,0,0,0,0,13.04,2.17,0,0,6.52,0,6.52,2.17,0,2.17,0,0,0,0,0,0,2.17,0,0,2.17,0,0,0,13.04,2.17,19.57,6.52,8.7,8.7,2.17,0,0,0,0,0,0,0,0,0,0,0,28.26,6.52,15.22,0,0,2.17,0,0,4.35,4.35,0,28.26
"248","248",248,11,33,0,181.82,45.45,9.09,6.06,0,0,6.06,0,0,3.03,9.09,12.12,12.12,3.03,0,0,9.09,0,6.06,0,0,3.03,3.03,3.03,0,0,0,0,6.06,0,0,0,0,6.06,0,0,3.03,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.15,0,3.03,0,0,3.03,3.03,0,3.03,0,0,0,3.03,0,0,3.03,0,0,27.27,9.09,18.18,0,0,0,0,0,0,0,0,27.27
"249","249",249,6,12,8.33,275,58.33,25,16.67,8.33,0,8.33,0,0,8.33,0,16.67,8.33,16.67,0,0,16.67,0,0,0,16.67,0,0,0,0,0,0,0,8.33,0,0,0,0,16.67,8.33,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,8.33,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,16.67,16.67,0,0,0,0,0,0,0,0,0,16.67
"250","250",250,6,6,33.33,200,50,0,0,0,0,0,0,0,0,0,0,16.67,33.33,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,16.67,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,16.67,16.67,0,0,0,0,0,0,0,0,0,16.67
